merchant_id,month,txn_count,txn_amount,dispute_count,dispute_amount,loss_amount,loss_fees,risk_tier,tenure_months,monthly_volume_usd,refund_rate,chargeback_rate,net_loss_usd,net_loss_rate
M0022,2025-10,11,836.2,1.0,75.09,75.09,15.75,Low,22,10030.61,0.0882,0.09090909090909091,90.84,0.10863429801482899
M0022,2025-11,7,309.37,0.0,0.0,0.0,0.0,Low,22,10030.61,0.0882,0.0,0.0,0.0
M0022,2025-12,7,439.65,0.0,0.0,0.0,0.0,Low,22,10030.61,0.0882,0.0,0.0,0.0
M0023,2024-01,6,171.39,0.0,0.0,0.0,0.0,Low,11,12163.97,0.0361,0.0,0.0,0.0
M0023,2024-02,10,413.0,1.0,46.26,46.26,15.46,Low,11,12163.97,0.0361,0.1,61.72,0.14944309927360774
M0023,2024-03,2,68.15,0.0,0.0,0.0,0.0,Low,11,12163.97,0.0361,0.0,0.0,0.0
M0023,2024-04,10,697.13,0.0,0.0,0.0,0.0,Low,11,12163.97,0.0361,0.0,0.0,0.0
M0023,2024-05,11,709.4100000000001,0.0,0.0,0.0,0.0,Low,11,12163.97,0.0361,0.0,0.0,0.0
M0023,2024-06,7,498.27000000000004,0.0,0.0,0.0,0.0,Low,11,12163.97,0.0361,0.0,0.0,0.0
M0023,2024-07,9,242.61,0.0,0.0,0.0,0.0,Low,11,12163.97,0.0361,0.0,0.0,0.0
M0023,2024-08,9,372.46,0.0,0.0,0.0,0.0,Low,11,12163.97,0.0361,0.0,0.0,0.0
M0023,2024-09,14,749.75,0.0,0.0,0.0,0.0,Low,11,12163.97,0.0361,0.0,0.0,0.0
M0023,2024-10,9,445.07000000000005,0.0,0.0,0.0,0.0,Low,11,12163.97,0.0361,0.0,0.0,0.0
M0023,2024-11,8,386.15000000000003,0.0,0.0,0.0,0.0,Low,11,12163.97,0.0361,0.0,0.0,0.0
M0023,2024-12,9,537.5,0.0,0.0,0.0,0.0,Low,11,12163.97,0.0361,0.0,0.0,0.0
M0023,2025-01,8,427.53,0.0,0.0,0.0,0.0,Low,11,12163.97,0.0361,0.0,0.0,0.0
M0023,2025-02,9,416.56,0.0,0.0,0.0,0.0,Low,11,12163.97,0.0361,0.0,0.0,0.0
M0023,2025-03,10,552.53,0.0,0.0,0.0,0.0,Low,11,12163.97,0.0361,0.0,0.0,0.0
M0023,2025-04,8,318.0,0.0,0.0,0.0,0.0,Low,11,12163.97,0.0361,0.0,0.0,0.0
M0023,2025-05,8,373.73,0.0,0.0,0.0,0.0,Low,11,12163.97,0.0361,0.0,0.0,0.0
M0023,2025-06,7,420.81,0.0,0.0,0.0,0.0,Low,11,12163.97,0.0361,0.0,0.0,0.0
M0023,2025-07,13,455.92,1.0,24.66,24.66,15.25,Low,11,12163.97,0.0361,0.07692307692307693,39.91,0.08753728724337602
M0023,2025-08,5,149.83,0.0,0.0,0.0,0.0,Low,11,12163.97,0.0361,0.0,0.0,0.0
M0023,2025-09,8,378.77,0.0,0.0,0.0,0.0,Low,11,12163.97,0.0361,0.0,0.0,0.0
M0023,2025-10,6,342.33,0.0,0.0,0.0,0.0,Low,11,12163.97,0.0361,0.0,0.0,0.0
M0023,2025-11,6,322.34999999999997,0.0,0.0,0.0,0.0,Low,11,12163.97,0.0361,0.0,0.0,0.0
M0023,2025-12,14,794.35,0.0,0.0,0.0,0.0,Low,11,12163.97,0.0361,0.0,0.0,0.0
M0024,2024-01,8,471.92,0.0,0.0,0.0,0.0,Low,55,10036.03,0.0291,0.0,0.0,0.0
M0024,2024-02,5,221.01,0.0,0.0,0.0,0.0,Low,55,10036.03,0.0291,0.0,0.0,0.0
M0024,2024-03,6,264.03,0.0,0.0,0.0,0.0,Low,55,10036.03,0.0291,0.0,0.0,0.0
M0024,2024-04,6,224.24,0.0,0.0,0.0,0.0,Low,55,10036.03,0.0291,0.0,0.0,0.0
M0024,2024-05,8,312.38,0.0,0.0,0.0,0.0,Low,55,10036.03,0.0291,0.0,0.0,0.0
M0024,2024-06,9,446.82,0.0,0.0,0.0,0.0,Low,55,10036.03,0.0291,0.0,0.0,0.0
M0024,2024-07,7,229.45,1.0,32.92,32.92,15.33,Low,55,10036.03,0.0291,0.14285714285714285,48.25,0.21028546524297234
M0024,2024-08,4,144.13,0.0,0.0,0.0,0.0,Low,55,10036.03,0.0291,0.0,0.0,0.0
M0024,2024-09,5,247.47,0.0,0.0,0.0,0.0,Low,55,10036.03,0.0291,0.0,0.0,0.0
M0024,2024-10,8,388.45,0.0,0.0,0.0,0.0,Low,55,10036.03,0.0291,0.0,0.0,0.0
M0024,2024-11,11,633.29,0.0,0.0,0.0,0.0,Low,55,10036.03,0.0291,0.0,0.0,0.0
M0024,2024-12,8,370.77,0.0,0.0,0.0,0.0,Low,55,10036.03,0.0291,0.0,0.0,0.0
M0024,2025-01,6,694.28,0.0,0.0,0.0,0.0,Low,55,10036.03,0.0291,0.0,0.0,0.0
M0024,2025-02,9,677.12,0.0,0.0,0.0,0.0,Low,55,10036.03,0.0291,0.0,0.0,0.0
M0024,2025-03,7,239.70999999999998,0.0,0.0,0.0,0.0,Low,55,10036.03,0.0291,0.0,0.0,0.0
M0024,2025-04,10,577.21,0.0,0.0,0.0,0.0,Low,55,10036.03,0.0291,0.0,0.0,0.0
M0024,2025-05,7,428.05,0.0,0.0,0.0,0.0,Low,55,10036.03,0.0291,0.0,0.0,0.0
M0024,2025-06,11,622.1800000000001,0.0,0.0,0.0,0.0,Low,55,10036.03,0.0291,0.0,0.0,0.0
M0024,2025-07,10,440.98,0.0,0.0,0.0,0.0,Low,55,10036.03,0.0291,0.0,0.0,0.0
M0024,2025-08,4,237.63,0.0,0.0,0.0,0.0,Low,55,10036.03,0.0291,0.0,0.0,0.0
M0024,2025-09,5,363.41,0.0,0.0,0.0,0.0,Low,55,10036.03,0.0291,0.0,0.0,0.0
M0024,2025-10,5,319.89,0.0,0.0,0.0,0.0,Low,55,10036.03,0.0291,0.0,0.0,0.0
M0024,2025-11,5,274.65,0.0,0.0,0.0,0.0,Low,55,10036.03,0.0291,0.0,0.0,0.0
M0024,2025-12,7,446.65,1.0,57.9,57.9,15.58,Low,55,10036.03,0.0291,0.14285714285714285,73.48,0.16451360125377815
M0025,2024-01,10,568.2,0.0,0.0,0.0,0.0,Low,47,15644.34,0.0459,0.0,0.0,0.0
M0025,2024-02,11,603.75,0.0,0.0,0.0,0.0,Low,47,15644.34,0.0459,0.0,0.0,0.0
M0025,2024-03,12,993.55,0.0,0.0,0.0,0.0,Low,47,15644.34,0.0459,0.0,0.0,0.0
M0025,2024-04,13,589.44,0.0,0.0,0.0,0.0,Low,47,15644.34,0.0459,0.0,0.0,0.0
M0025,2024-05,9,409.21000000000004,0.0,0.0,0.0,0.0,Low,47,15644.34,0.0459,0.0,0.0,0.0
M0025,2024-06,10,438.46000000000004,0.0,0.0,0.0,0.0,Low,47,15644.34,0.0459,0.0,0.0,0.0
M0025,2024-07,15,686.55,0.0,0.0,0.0,0.0,Low,47,15644.34,0.0459,0.0,0.0,0.0
M0025,2024-08,19,835.32,2.0,102.74,64.52,15.65,Low,47,15644.34,0.0459,0.10526315789473684,80.17,0.09597519513479863
M0025,2024-09,15,709.1800000000001,0.0,0.0,0.0,0.0,Low,47,15644.34,0.0459,0.0,0.0,0.0
M0025,2024-10,9,524.4300000000001,0.0,0.0,0.0,0.0,Low,47,15644.34,0.0459,0.0,0.0,0.0
M0025,2024-11,7,249.91,0.0,0.0,0.0,0.0,Low,47,15644.34,0.0459,0.0,0.0,0.0
M0025,2024-12,10,508.12,1.0,186.23,186.23,16.86,Low,47,15644.34,0.0459,0.1,203.08999999999997,0.3996890498307486
M0025,2025-01,16,596.01,0.0,0.0,0.0,0.0,Low,47,15644.34,0.0459,0.0,0.0,0.0
M0025,2025-02,2,71.31,0.0,0.0,0.0,0.0,Low,47,15644.34,0.0459,0.0,0.0,0.0
M0025,2025-03,14,941.22,0.0,0.0,0.0,0.0,Low,47,15644.34,0.0459,0.0,0.0,0.0
M0025,2025-04,8,604.65,0.0,0.0,0.0,0.0,Low,47,15644.34,0.0459,0.0,0.0,0.0
M0025,2025-05,8,329.22,0.0,0.0,0.0,0.0,Low,47,15644.34,0.0459,0.0,0.0,0.0
M0025,2025-06,7,733.11,0.0,0.0,0.0,0.0,Low,47,15644.34,0.0459,0.0,0.0,0.0
M0025,2025-07,16,894.71,0.0,0.0,0.0,0.0,Low,47,15644.34,0.0459,0.0,0.0,0.0
M0025,2025-08,12,505.67,0.0,0.0,0.0,0.0,Low,47,15644.34,0.0459,0.0,0.0,0.0
M0025,2025-09,13,427.59999999999997,0.0,0.0,0.0,0.0,Low,47,15644.34,0.0459,0.0,0.0,0.0
M0025,2025-10,15,580.57,0.0,0.0,0.0,0.0,Low,47,15644.34,0.0459,0.0,0.0,0.0
M0025,2025-11,8,368.63,0.0,0.0,0.0,0.0,Low,47,15644.34,0.0459,0.0,0.0,0.0
M0025,2025-12,15,489.56,1.0,84.32,0.0,0.0,Low,47,15644.34,0.0459,0.06666666666666667,0.0,0.0
M0026,2024-01,16,754.47,0.0,0.0,0.0,0.0,Medium,38,34262.27,0.116,0.0,0.0,0.0
M0026,2024-02,20,1228.42,1.0,25.57,25.57,15.26,Medium,38,34262.27,0.116,0.05,40.83,0.033237817684505296
M0026,2024-03,16,640.0600000000001,1.0,56.25,56.25,15.56,Medium,38,34262.27,0.116,0.0625,71.81,0.11219260694309907
M0026,2024-04,22,1552.66,0.0,0.0,0.0,0.0,Medium,38,34262.27,0.116,0.0,0.0,0.0
M0026,2024-05,17,591.45,0.0,0.0,0.0,0.0,Medium,38,34262.27,0.116,0.0,0.0,0.0
M0026,2024-06,20,1317.75,0.0,0.0,0.0,0.0,Medium,38,34262.27,0.116,0.0,0.0,0.0
M0026,2024-07,23,1183.12,0.0,0.0,0.0,0.0,Medium,38,34262.27,0.116,0.0,0.0,0.0
M0026,2024-08,28,1119.22,1.0,12.04,12.04,15.12,Medium,38,34262.27,0.116,0.03571428571428571,27.159999999999997,0.024266900162613243
M0026,2024-09,21,1074.31,0.0,0.0,0.0,0.0,Medium,38,34262.27,0.116,0.0,0.0,0.0
M0026,2024-10,31,1524.1000000000001,0.0,0.0,0.0,0.0,Medium,38,34262.27,0.116,0.0,0.0,0.0
M0026,2024-11,22,1071.3,1.0,17.83,17.83,15.18,Medium,38,34262.27,0.116,0.045454545454545456,33.01,0.030813030897040978
M0026,2024-12,16,968.24,0.0,0.0,0.0,0.0,Medium,38,34262.27,0.116,0.0,0.0,0.0
M0026,2025-01,22,917.23,0.0,0.0,0.0,0.0,Medium,38,34262.27,0.116,0.0,0.0,0.0
M0026,2025-02,18,991.72,0.0,0.0,0.0,0.0,Medium,38,34262.27,0.116,0.0,0.0,0.0
M0026,2025-03,22,1168.78,0.0,0.0,0.0,0.0,Medium,38,34262.27,0.116,0.0,0.0,0.0
M0026,2025-04,23,993.53,0.0,0.0,0.0,0.0,Medium,38,34262.27,0.116,0.0,0.0,0.0
M0026,2025-05,21,1208.17,0.0,0.0,0.0,0.0,Medium,38,34262.27,0.116,0.0,0.0,0.0
M0026,2025-06,20,835.34,0.0,0.0,0.0,0.0,Medium,38,34262.27,0.116,0.0,0.0,0.0
M0026,2025-07,27,1756.58,0.0,0.0,0.0,0.0,Medium,38,34262.27,0.116,0.0,0.0,0.0
M0026,2025-08,17,789.48,0.0,0.0,0.0,0.0,Medium,38,34262.27,0.116,0.0,0.0,0.0
M0026,2025-09,20,779.43,0.0,0.0,0.0,0.0,Medium,38,34262.27,0.116,0.0,0.0,0.0
M0026,2025-10,26,1132.31,1.0,17.92,17.92,15.18,Medium,38,34262.27,0.116,0.038461538461538464,33.1,0.029232277379869474
M0026,2025-11,26,1219.49,0.0,0.0,0.0,0.0,Medium,38,34262.27,0.116,0.0,0.0,0.0
M0026,2025-12,27,1416.33,0.0,0.0,0.0,0.0,Medium,38,34262.27,0.116,0.0,0.0,0.0
M0027,2024-01,34,1755.91,1.0,37.84,37.84,15.38,High,24,41277.19,0.1463,0.029411764705882353,53.220000000000006,0.030309070510447577
M0027,2024-02,28,1350.47,0.0,0.0,0.0,0.0,High,24,41277.19,0.1463,0.0,0.0,0.0
M0027,2024-03,37,1831.79,1.0,10.95,10.95,15.11,High,24,41277.19,0.1463,0.02702702702702703,26.06,0.014226521599091598
M0027,2024-04,33,1650.6399999999999,0.0,0.0,0.0,0.0,High,24,41277.19,0.1463,0.0,0.0,0.0
M0027,2024-05,42,2181.89,0.0,0.0,0.0,0.0,High,24,41277.19,0.1463,0.0,0.0,0.0
M0027,2024-06,30,1127.5,1.0,24.49,24.49,15.24,High,24,41277.19,0.1463,0.03333333333333333,39.73,0.035237250554323724
M0027,2024-07,25,1348.95,0.0,0.0,0.0,0.0,High,24,41277.19,0.1463,0.0,0.0,0.0
M0027,2024-08,27,1680.35,3.0,194.89,32.33,15.32,High,24,41277.19,0.1463,0.1111111111111111,47.65,0.028357187490701343
M0027,2024-09,30,1310.51,0.0,0.0,0.0,0.0,High,24,41277.19,0.1463,0.0,0.0,0.0
M0027,2024-10,32,2064.2400000000002,0.0,0.0,0.0,0.0,High,24,41277.19,0.1463,0.0,0.0,0.0
M0027,2024-11,26,1222.72,1.0,65.43,65.43,15.65,High,24,41277.19,0.1463,0.038461538461538464,81.08000000000001,0.06631117508505628
M0027,2024-12,36,1936.57,0.0,0.0,0.0,0.0,High,24,41277.19,0.1463,0.0,0.0,0.0
M0027,2025-01,24,1150.73,2.0,48.01,48.01,30.48,High,24,41277.19,0.1463,0.08333333333333333,78.49,0.06820887610473352
M0027,2025-02,19,977.81,1.0,36.78,36.78,15.37,High,24,41277.19,0.1463,0.05263157894736842,52.15,0.05333346969247604
M0027,2025-03,44,2049.54,0.0,0.0,0.0,0.0,High,24,41277.19,0.1463,0.0,0.0,0.0
M0027,2025-04,21,917.53,0.0,0.0,0.0,0.0,High,24,41277.19,0.1463,0.0,0.0,0.0
M0027,2025-05,37,2197.54,1.0,41.01,41.01,15.41,High,24,41277.19,0.1463,0.02702702702702703,56.42,0.02567416292763727
M0027,2025-06,24,1105.19,0.0,0.0,0.0,0.0,High,24,41277.19,0.1463,0.0,0.0,0.0
M0027,2025-07,38,1670.66,1.0,13.25,0.0,0.0,High,24,41277.19,0.1463,0.02631578947368421,0.0,0.0
M0027,2025-08,24,1316.42,2.0,130.32999999999998,130.32999999999998,31.3,High,24,41277.19,0.1463,0.08333333333333333,161.63,0.12277996384132722
M0027,2025-09,28,1127.37,0.0,0.0,0.0,0.0,High,24,41277.19,0.1463,0.0,0.0,0.0
M0027,2025-10,27,991.78,1.0,103.3,0.0,0.0,High,24,41277.19,0.1463,0.037037037037037035,0.0,0.0
M0027,2025-11,26,1301.1,1.0,48.21,48.21,15.48,High,24,41277.19,0.1463,0.038461538461538464,63.69,0.0489508877103989
M0027,2025-12,33,2088.17,0.0,0.0,0.0,0.0,High,24,41277.19,0.1463,0.0,0.0,0.0
M0028,2024-01,18,789.02,0.0,0.0,0.0,0.0,Low,49,28186.27,0.0723,0.0,0.0,0.0
M0028,2024-02,13,714.3199999999999,0.0,0.0,0.0,0.0,Low,49,28186.27,0.0723,0.0,0.0,0.0
M0028,2024-03,24,1020.11,1.0,20.49,0.0,0.0,Low,49,28186.27,0.0723,0.041666666666666664,0.0,0.0
M0028,2024-04,20,1151.05,1.0,20.23,0.0,0.0,Low,49,28186.27,0.0723,0.05,0.0,0.0
M0028,2024-05,14,620.96,0.0,0.0,0.0,0.0,Low,49,28186.27,0.0723,0.0,0.0,0.0
M0028,2024-06,24,1604.02,0.0,0.0,0.0,0.0,Low,49,28186.27,0.0723,0.0,0.0,0.0
M0028,2024-07,20,1213.66,0.0,0.0,0.0,0.0,Low,49,28186.27,0.0723,0.0,0.0,0.0
M0028,2024-08,7,319.99,0.0,0.0,0.0,0.0,Low,49,28186.27,0.0723,0.0,0.0,0.0
M0028,2024-09,18,938.79,0.0,0.0,0.0,0.0,Low,49,28186.27,0.0723,0.0,0.0,0.0
M0028,2024-10,19,1058.61,0.0,0.0,0.0,0.0,Low,49,28186.27,0.0723,0.0,0.0,0.0
M0028,2024-11,17,625.85,0.0,0.0,0.0,0.0,Low,49,28186.27,0.0723,0.0,0.0,0.0
M0028,2024-12,13,738.35,0.0,0.0,0.0,0.0,Low,49,28186.27,0.0723,0.0,0.0,0.0
M0028,2025-01,23,954.25,0.0,0.0,0.0,0.0,Low,49,28186.27,0.0723,0.0,0.0,0.0
M0028,2025-02,21,1266.29,0.0,0.0,0.0,0.0,Low,49,28186.27,0.0723,0.0,0.0,0.0
M0028,2025-03,20,1183.49,0.0,0.0,0.0,0.0,Low,49,28186.27,0.0723,0.0,0.0,0.0
M0028,2025-04,15,620.72,0.0,0.0,0.0,0.0,Low,49,28186.27,0.0723,0.0,0.0,0.0
M0028,2025-05,20,909.01,0.0,0.0,0.0,0.0,Low,49,28186.27,0.0723,0.0,0.0,0.0
M0028,2025-06,18,888.21,0.0,0.0,0.0,0.0,Low,49,28186.27,0.0723,0.0,0.0,0.0
M0028,2025-07,14,999.65,0.0,0.0,0.0,0.0,Low,49,28186.27,0.0723,0.0,0.0,0.0
M0028,2025-08,20,727.58,0.0,0.0,0.0,0.0,Low,49,28186.27,0.0723,0.0,0.0,0.0
M0028,2025-09,24,1063.03,0.0,0.0,0.0,0.0,Low,49,28186.27,0.0723,0.0,0.0,0.0
M0028,2025-10,13,467.19,0.0,0.0,0.0,0.0,Low,49,28186.27,0.0723,0.0,0.0,0.0
M0028,2025-11,18,911.86,0.0,0.0,0.0,0.0,Low,49,28186.27,0.0723,0.0,0.0,0.0
M0028,2025-12,22,997.61,1.0,36.06,0.0,0.0,Low,49,28186.27,0.0723,0.045454545454545456,0.0,0.0
M0029,2024-01,3,89.82000000000001,0.0,0.0,0.0,0.0,Medium,33,12369.37,0.0087,0.0,0.0,0.0
M0029,2024-02,7,230.1,0.0,0.0,0.0,0.0,Medium,33,12369.37,0.0087,0.0,0.0,0.0
M0029,2024-03,5,216.69,0.0,0.0,0.0,0.0,Medium,33,12369.37,0.0087,0.0,0.0,0.0
M0029,2024-04,11,376.87,1.0,68.12,68.12,15.68,Medium,33,12369.37,0.0087,0.09090909090909091,83.80000000000001,0.22235784222676258
M0029,2024-05,4,96.3,0.0,0.0,0.0,0.0,Medium,33,12369.37,0.0087,0.0,0.0,0.0
M0029,2024-06,8,237.01,0.0,0.0,0.0,0.0,Medium,33,12369.37,0.0087,0.0,0.0,0.0
M0029,2024-07,12,727.73,0.0,0.0,0.0,0.0,Medium,33,12369.37,0.0087,0.0,0.0,0.0
M0029,2024-08,7,421.96,0.0,0.0,0.0,0.0,Medium,33,12369.37,0.0087,0.0,0.0,0.0
M0029,2024-09,7,332.5,0.0,0.0,0.0,0.0,Medium,33,12369.37,0.0087,0.0,0.0,0.0
M0029,2024-10,9,419.57,0.0,0.0,0.0,0.0,Medium,33,12369.37,0.0087,0.0,0.0,0.0
M0029,2024-11,7,301.75,0.0,0.0,0.0,0.0,Medium,33,12369.37,0.0087,0.0,0.0,0.0
M0029,2024-12,14,491.30999999999995,1.0,31.66,31.66,15.32,Medium,33,12369.37,0.0087,0.07142857142857142,46.980000000000004,0.09562190877450084
M0029,2025-01,4,204.39,0.0,0.0,0.0,0.0,Medium,33,12369.37,0.0087,0.0,0.0,0.0
M0029,2025-02,9,299.37,0.0,0.0,0.0,0.0,Medium,33,12369.37,0.0087,0.0,0.0,0.0
M0029,2025-03,6,453.05,0.0,0.0,0.0,0.0,Medium,33,12369.37,0.0087,0.0,0.0,0.0
M0029,2025-04,4,155.11,0.0,0.0,0.0,0.0,Medium,33,12369.37,0.0087,0.0,0.0,0.0
M0029,2025-05,12,390.97,0.0,0.0,0.0,0.0,Medium,33,12369.37,0.0087,0.0,0.0,0.0
M0029,2025-06,9,559.47,0.0,0.0,0.0,0.0,Medium,33,12369.37,0.0087,0.0,0.0,0.0
M0029,2025-07,5,265.83000000000004,0.0,0.0,0.0,0.0,Medium,33,12369.37,0.0087,0.0,0.0,0.0
M0029,2025-08,10,454.68,0.0,0.0,0.0,0.0,Medium,33,12369.37,0.0087,0.0,0.0,0.0
M0029,2025-09,8,244.01,0.0,0.0,0.0,0.0,Medium,33,12369.37,0.0087,0.0,0.0,0.0
M0029,2025-10,6,360.28999999999996,0.0,0.0,0.0,0.0,Medium,33,12369.37,0.0087,0.0,0.0,0.0
M0029,2025-11,10,468.24,0.0,0.0,0.0,0.0,Medium,33,12369.37,0.0087,0.0,0.0,0.0
M0029,2025-12,7,218.53,0.0,0.0,0.0,0.0,Medium,33,12369.37,0.0087,0.0,0.0,0.0
M0030,2024-01,7,253.81,0.0,0.0,0.0,0.0,Low,27,6795.95,0.1441,0.0,0.0,0.0
M0030,2024-02,6,236.93,0.0,0.0,0.0,0.0,Low,27,6795.95,0.1441,0.0,0.0,0.0
M0030,2024-03,6,547.61,0.0,0.0,0.0,0.0,Low,27,6795.95,0.1441,0.0,0.0,0.0
M0030,2024-04,4,248.65,0.0,0.0,0.0,0.0,Low,27,6795.95,0.1441,0.0,0.0,0.0
M0030,2024-05,5,206.76,0.0,0.0,0.0,0.0,Low,27,6795.95,0.1441,0.0,0.0,0.0
M0030,2024-06,1,100.04,0.0,0.0,0.0,0.0,Low,27,6795.95,0.1441,0.0,0.0,0.0
M0030,2024-07,2,17.83,0.0,0.0,0.0,0.0,Low,27,6795.95,0.1441,0.0,0.0,0.0
M0030,2024-08,4,190.48,0.0,0.0,0.0,0.0,Low,27,6795.95,0.1441,0.0,0.0,0.0
M0030,2024-09,6,284.59999999999997,0.0,0.0,0.0,0.0,Low,27,6795.95,0.1441,0.0,0.0,0.0
M0030,2024-10,3,143.91,0.0,0.0,0.0,0.0,Low,27,6795.95,0.1441,0.0,0.0,0.0
M0030,2024-11,2,110.99000000000001,0.0,0.0,0.0,0.0,Low,27,6795.95,0.1441,0.0,0.0,0.0
M0030,2024-12,3,142.27,0.0,0.0,0.0,0.0,Low,27,6795.95,0.1441,0.0,0.0,0.0
M0030,2025-01,4,157.5,0.0,0.0,0.0,0.0,Low,27,6795.95,0.1441,0.0,0.0,0.0
M0030,2025-02,5,232.55,0.0,0.0,0.0,0.0,Low,27,6795.95,0.1441,0.0,0.0,0.0
M0030,2025-03,7,281.81,0.0,0.0,0.0,0.0,Low,27,6795.95,0.1441,0.0,0.0,0.0
M0030,2025-04,5,229.98000000000002,0.0,0.0,0.0,0.0,Low,27,6795.95,0.1441,0.0,0.0,0.0
M0030,2025-05,2,123.06,0.0,0.0,0.0,0.0,Low,27,6795.95,0.1441,0.0,0.0,0.0
M0030,2025-06,5,250.23,0.0,0.0,0.0,0.0,Low,27,6795.95,0.1441,0.0,0.0,0.0
M0030,2025-07,4,311.51,0.0,0.0,0.0,0.0,Low,27,6795.95,0.1441,0.0,0.0,0.0
M0030,2025-08,8,407.09000000000003,0.0,0.0,0.0,0.0,Low,27,6795.95,0.1441,0.0,0.0,0.0
M0030,2025-09,2,57.849999999999994,0.0,0.0,0.0,0.0,Low,27,6795.95,0.1441,0.0,0.0,0.0
M0030,2025-10,4,87.48,0.0,0.0,0.0,0.0,Low,27,6795.95,0.1441,0.0,0.0,0.0
M0030,2025-11,2,72.38,0.0,0.0,0.0,0.0,Low,27,6795.95,0.1441,0.0,0.0,0.0
M0030,2025-12,6,215.56,0.0,0.0,0.0,0.0,Low,27,6795.95,0.1441,0.0,0.0,0.0
M0031,2024-01,19,788.05,1.0,117.71,0.0,0.0,Medium,27,27719.58,0.1104,0.05263157894736842,0.0,0.0
M0031,2024-02,11,377.29,0.0,0.0,0.0,0.0,Medium,27,27719.58,0.1104,0.0,0.0,0.0
M0031,2024-03,27,1145.71,0.0,0.0,0.0,0.0,Medium,27,27719.58,0.1104,0.0,0.0,0.0
M0031,2024-04,14,634.95,0.0,0.0,0.0,0.0,Medium,27,27719.58,0.1104,0.0,0.0,0.0
M0031,2024-05,19,1107.94,0.0,0.0,0.0,0.0,Medium,27,27719.58,0.1104,0.0,0.0,0.0
M0031,2024-06,21,953.0699999999999,0.0,0.0,0.0,0.0,Medium,27,27719.58,0.1104,0.0,0.0,0.0
M0031,2024-07,12,600.0600000000001,0.0,0.0,0.0,0.0,Medium,27,27719.58,0.1104,0.0,0.0,0.0
M0031,2024-08,22,897.63,0.0,0.0,0.0,0.0,Medium,27,27719.58,0.1104,0.0,0.0,0.0
M0031,2024-09,20,757.11,0.0,0.0,0.0,0.0,Medium,27,27719.58,0.1104,0.0,0.0,0.0
M0031,2024-10,19,751.51,1.0,34.02,0.0,0.0,Medium,27,27719.58,0.1104,0.05263157894736842,0.0,0.0
M0031,2024-11,20,811.72,1.0,8.22,8.22,15.08,Medium,27,27719.58,0.1104,0.05,23.3,0.028704479377125117
M0031,2024-12,18,917.84,0.0,0.0,0.0,0.0,Medium,27,27719.58,0.1104,0.0,0.0,0.0
M0031,2025-01,30,1442.1200000000001,0.0,0.0,0.0,0.0,Medium,27,27719.58,0.1104,0.0,0.0,0.0
M0031,2025-02,18,771.9,0.0,0.0,0.0,0.0,Medium,27,27719.58,0.1104,0.0,0.0,0.0
M0031,2025-03,24,947.89,0.0,0.0,0.0,0.0,Medium,27,27719.58,0.1104,0.0,0.0,0.0
M0031,2025-04,18,752.38,0.0,0.0,0.0,0.0,Medium,27,27719.58,0.1104,0.0,0.0,0.0
M0031,2025-05,19,782.96,0.0,0.0,0.0,0.0,Medium,27,27719.58,0.1104,0.0,0.0,0.0
M0031,2025-06,23,1128.35,0.0,0.0,0.0,0.0,Medium,27,27719.58,0.1104,0.0,0.0,0.0
M0031,2025-07,22,1618.73,0.0,0.0,0.0,0.0,Medium,27,27719.58,0.1104,0.0,0.0,0.0
M0031,2025-08,18,783.36,0.0,0.0,0.0,0.0,Medium,27,27719.58,0.1104,0.0,0.0,0.0
M0031,2025-09,15,780.3,0.0,0.0,0.0,0.0,Medium,27,27719.58,0.1104,0.0,0.0,0.0
M0031,2025-10,21,996.45,0.0,0.0,0.0,0.0,Medium,27,27719.58,0.1104,0.0,0.0,0.0
M0031,2025-11,22,1132.07,0.0,0.0,0.0,0.0,Medium,27,27719.58,0.1104,0.0,0.0,0.0
M0031,2025-12,27,1186.95,1.0,57.34,0.0,0.0,Medium,27,27719.58,0.1104,0.037037037037037035,0.0,0.0
M0032,2024-01,12,489.82,1.0,48.98,48.98,15.49,Low,14,18679.14,0.0959,0.08333333333333333,64.47,0.1316197786942142
M0032,2024-02,14,681.17,0.0,0.0,0.0,0.0,Low,14,18679.14,0.0959,0.0,0.0,0.0
M0032,2024-03,11,463.59000000000003,0.0,0.0,0.0,0.0,Low,14,18679.14,0.0959,0.0,0.0,0.0
M0032,2024-04,17,670.07,0.0,0.0,0.0,0.0,Low,14,18679.14,0.0959,0.0,0.0,0.0
M0032,2024-05,14,611.48,0.0,0.0,0.0,0.0,Low,14,18679.14,0.0959,0.0,0.0,0.0
M0032,2024-06,14,680.3199999999999,0.0,0.0,0.0,0.0,Low,14,18679.14,0.0959,0.0,0.0,0.0
M0032,2024-07,10,564.92,0.0,0.0,0.0,0.0,Low,14,18679.14,0.0959,0.0,0.0,0.0
M0032,2024-08,10,633.24,0.0,0.0,0.0,0.0,Low,14,18679.14,0.0959,0.0,0.0,0.0
M0032,2024-09,12,692.64,0.0,0.0,0.0,0.0,Low,14,18679.14,0.0959,0.0,0.0,0.0
M0032,2024-10,14,561.44,0.0,0.0,0.0,0.0,Low,14,18679.14,0.0959,0.0,0.0,0.0
M0032,2024-11,5,101.31,0.0,0.0,0.0,0.0,Low,14,18679.14,0.0959,0.0,0.0,0.0
M0032,2024-12,17,605.29,0.0,0.0,0.0,0.0,Low,14,18679.14,0.0959,0.0,0.0,0.0
